Description,Image,Gender,Specifications
Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26530668/2024/4/18/d765da6a-3b50-4d4e-8cc7-f70387f5150a1713430065822-French-Connection-Men-Tshirts-4081713430065299-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Henley Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26696640/2024/5/17/87bf9168-6cf6-408d-b72e-9013ce1894201715940142172-HRX-by-Hrithik-Roshan-Men-Tshirts-2631715940141758-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Henley Neck', 'Number of Items': '1'}"
Polo Collar Pure Cotton Tshirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24314800/2023/8/2/2dbeb1fc-d02e-4399-a6d3-aa584484d4d81690981443846Tshirts7.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Knits', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Polo Collar Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28341618/2024/3/19/02297103-2465-4191-85a4-a09f49932ecc1710786792394OctaveMenPoloCollarT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single'}"
Printed Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30278107/2024/9/10/938f76fb-a780-48a6-80c4-e81f2a63fbd81725971285494-MARVEL-STREET-Men-Avengers-Printed-Pure-Cotton-T-shirt-15417-1.jpg",men,"{'Character': 'Avengers', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Henley Neck Slim Fit T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24575548/2023/8/21/b6f0f2a9-d2ec-45fe-88c8-37d53b23b1ae1692620236982JackJonesMenWhiteHenleyNeckPocketsSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Henley Neck'}"
Men Printed Raw Edge T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/13/YJEXKYAn_48486cde8f9d4cd998714a07a96050c6.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Solid Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/24/hQxZJ2iV_0c877c3582d34b029c5fe6ac6795051b.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/1bAI6MtV_051f5b7429b04db2b868f9a61bfe4ac1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Striped Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26873672/2024/8/23/86f24c24-9b94-4a93-8caa-417a67d357691724408033695-Nautica-Men-Tshirts-6061724408033163-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26331946/2024/3/19/1336df77-3918-4c40-aea9-0989b483159c1710846547252-HERENOW-Men-Typography-Printed-Polo-Collar-Pure-Cotton-Overs-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Longline', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Raw Edge Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344364/2024/5/3/ba8f74ae-2191-474a-9bc4-a0c271e83e091714748177101GreenfibreMenPrintedPoloCollarTropicalRawEdgeSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Tropical', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27661446/2024/2/27/1eb041f7-05c9-46e3-99fd-672aadc6af811709036806661-Kook-N-Keech-Men-Tshirts-3831709036806266-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Relaxed Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Polo Collar Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28341692/2024/3/19/aff3a678-956a-431a-bf60-2df9a2aeb4471710786813969OctaveMenPoloCollarT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28927604/2024/4/13/db0999b8-fd5b-49bf-9b03-bbd70fcbc62b1713016141117Tshirts1.jpg",men,"{'Fit': 'Regular Fit', 'Length': 'Longline', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual', 'Package Contains': '1 t-shirt'}"
Polo Collar Sports T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25553000/2024/3/1/0a4a4143-6664-4539-b7b2-548cc943e03b1709295140967STELLERSDryFitPoloCollarSportsT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Oversized Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27486512/2024/5/21/258bbddf-2d7e-4079-a810-279cb3f8cbbe1716266019806-NOBERO-Geometric-Printed-Drop-Shoulder-Sleeves-Oversized-Pur-6.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Solid T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/19/QwzrYRQT_c90858484d5945f788f809dd1c989165.jpg",men,"{'Closure': 'Button', 'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single'}"
Men UPF50 Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/1/TwLYBhvG_eecb53bf49794bf1bf6073c4ae2c233f.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Closure': 'Button', 'Fabric': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Men Colourblocked Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29091096/2024/5/6/b00db43a-ca40-4229-aec1-c1a90a42eabd1714997893402-Roadster-Men-Tshirts-711714997893096-1.jpg",men,"{'Closure': 'Zip', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Printed Round Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/29/eBCSvGac_cb6f112c94ca406a9d58affea943c2b6.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Abstract', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Self Design T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/29/7CaLFWlO_91f618b60aa54ecab1d156769d564bcc.jpg",men,"{'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Henley Neck Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28611452/2024/4/1/14498e50-1ab2-4598-861a-b8c16aa3693c1711975067286PowerlookMenHenleyNeckPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Nautical', 'Multipack Set': 'Single', 'Neck': 'Henley Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Cotton Loose-Fit T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27026268/2024/4/5/03d9f843-de1c-44ae-85a3-e417110c30d01712302491651HMMenLoose-FitT-Shirt1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Relaxed Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22655820/2023/4/11/ab335b6f-b31a-42e5-8d65-e1cdf5ca02dd1681214956474-Roadster-Men-Tshirts-3521681214955939-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Men Oversized Dyed T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30575840/2024/8/29/64a079c5-c62c-46b0-a5aa-bec4149d92241724908210475-Powerlook-Men-Dyed-Round-Neck-Oversized-T-Shirt-924172490820-2.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Polyester', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Tie and Dye', 'Multipack Set': 'Single', 'Neck': 'Round Neck'}"
Solid Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13621478/2021/3/30/15f806f8-e9d4-4c66-8c8a-e36a6cc427471617106644598-Roadster-Men-Green-Solid-Polo-Collar-T-shirt-718161710664354-1.jpg",men,"{'Closure': 'Zip', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Striped Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23600688/2023/6/12/ad3e5a21-bef6-4a20-a973-8fdcab8a25ee1686555084524BlackberrysMenPinkStripedPoloCollarPocketsSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/17/7n8wLqtc_cd9c03f162a346bf96470ffaaa77e9ce.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Slim Fit Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27853392/2024/2/25/11a95f52-75bb-4a97-a5ac-a2c5045e11151708864891208JackJonesMenTypographyPrintedAppliqueSlimFitT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Striped Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17572242/2024/9/2/92b9ae3b-97a1-4619-b5ff-178a45b8576d1725281622325-Mast--Harbour-Men-Tshirts-6381725281622034-5.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Men Polo Collar Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18217912/2022/6/2/6b81bf71-7fc4-4f3c-ac4a-3b52a29d7f4c1654166218335-Louis-Philippe-Men-Turquoise-Blue-Polo-Collar-Pure-Cotton-T--1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Printed Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29337016/2024/5/29/8d58719b-f18d-4f0a-803d-4d33f11778aa1716981844163-US-Polo-Assn-Denim-Co-Men-Tshirts-3451716981843741-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Placement Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24917770/2023/12/14/2f531641-bb66-4b37-a6bb-ece6d8f00d201702554009300-Roadster-Men-Tshirts-4251702554008935-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Navy Blue Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/13/O4uBk8JE_788797222fdf47d3bd2ea17fba88c73b.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29620780/2024/9/20/36d9b660-6b39-421b-9c31-4af5d40ccf561726827099459-Being-Human-Polo-Collar-Pure-Cotton-T-shirt-3201726827098914-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Cuddly Knit Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/22/dhTBxisf_bfadf16b6fb9472687dd44180bc01bf4.jpg",men,"{'Fabric': 'Acrylic', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Knits', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Oversized Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26858810/2024/3/19/038d09b0-220e-488d-8707-d0b6c1b769991710836863241-NOBERO-Graphic-Printed-Oversized-T-shirt-6021710836863167-7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton Lounge T-Shirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/27/Ss3uBxLj_9e69f93436be4da281c05b889cdb2d28.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Pure Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27506718/2024/5/9/afcf8073-ac77-47fc-b325-f15ce8659b561715235876097-Kook-N-Keech-Marvel-Men-Tshirts-5461715235875690-1.jpg",men,"{'Character': 'Iron Man', 'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Polo Collar Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344396/2024/5/3/2e159c8a-38e1-41db-997f-f9131c9063a01714748179118GreenfibreMenStripedPoloCollarPocketsSlimFitT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Polo Collar Dry Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23253842/2024/3/1/3a70595a-d87b-404d-8b61-6dee724d80fe1709295127786STELLERSPoloCollarDryFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Men Printed Dri-FIT V-Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/cPXhB9Xn_d8483b981c364d11a4b6567dc96609e9.jpeg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Conversational Print', 'Multipack Set': 'Single', 'Neck': 'V-Neck'}"
Printed Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23241768/2023/5/17/285a4a85-824c-436e-b427-fdf2987ced381684331650456SPYKARMenGreyFloralPrintedPoloCollarTropicalPocketsSlimFitT-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Floral Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Pure Cotton Yoga T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/kDBLRafv_5f283120b2544b4db99212f6df4ebfee.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Rapid-Dry Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27186480/2024/3/1/135c9fbe-fa4a-487e-9f27-d0799af9fdd81709274881839-Technosport-Colourblocked-Rapid-Dry-Slim-Fit-Sports-T-shirt--1.jpg",men,"{'Fabric': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Cotton Printed Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28607588/2024/9/23/cdc1f69f-64a4-45d2-8b5c-9b312082c0d51727091928628-Nautica-Men-Tshirts-7451727091928260-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Pure Cotton Gym T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28648338/2024/5/6/cd0fbef7-4313-42b5-b434-854104d9f5a71714996552204-Mens-T-Shirt-For-Gym-Cotton-Rich-100---Blue-6631714996551702-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/18/mWkAaKjG_e7350dcb73944c0993608cffac70a5e7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30647769/2024/9/2/794b3061-6238-437e-9041-7b9f6503b9471725269528587-Louis-Philippe-Men-Tshirts-5711725269528197-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/23/jBtMSfEx_d124938ed5ba41909de0eca5b7d6446e.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Raglan Sleeve Baseball T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28727482/2024/6/25/433f1618-4ee8-459d-aff8-c7f6068dc3811719307104608-BASEBALL-T-shirt-5511719307104212-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Polo Collar Pure Cotton Tshirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24314800/2023/8/2/2dbeb1fc-d02e-4399-a6d3-aa584484d4d81690981443846Tshirts7.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Knits', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men Printed Round Neck Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4318152/2019/5/30/d915dac9-292e-4bbb-bd41-bddb090923a01559192524497-HERENOW-Men-Red-Printed-Round-Neck-T-shirt-2281559192522897-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Pattern Coverage': 'Chest'}"
Men Printed Sports T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21670126/2023/11/17/1b89c85c-85f8-4c3d-9f12-bb5a063b6a251700195574000-Red-Tape-Men-Graphic-Print-Nylon-Elastane-Round-Neck-Activew-1.jpg",men,"{'Fabric': 'Nylon', 'Fabric 2': 'Elastane', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Sports'}"
Henley Neck Slim Fit T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24575548/2023/8/21/b6f0f2a9-d2ec-45fe-88c8-37d53b23b1ae1692620236982JackJonesMenWhiteHenleyNeckPocketsSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Henley Neck'}"
Colourblock Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15973456/2023/8/30/6ef93ec3-ac35-4369-89a5-edec834516781693390497973-DaMENSCH-Men-Colorblocked-Blue-Cotton-Regular-Fit-Colorblock-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Type': 'Tank', 'Wash Care': 'Machine Wash'}"
Oversized Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27393372/2024/2/6/7589c47d-f0b0-48d5-bae0-b6fc6bdcfd061707216756741BULLMERMenTypographyPrintedAppliqueT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/1bAI6MtV_051f5b7429b04db2b868f9a61bfe4ac1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
